price,manufacturer_country,age,mileage,category,leather_interior,fuel_type,engine_volume,turbo,gear_box_type,drive_wheels,steering_side,doors,airbags
6586,Japan,20,222478,Jeep,No,Petrol,2.0,No,Automatic,4X4,Left,4-5,2
7495,South Korea,11,58769,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
5331,South Korea,7,179219,Hatchback,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,12
9000,Japan,9,149000,Hatchback,Yes,Hybrid,1.5,No,Automatic,Front,Right,4-5,6
24775,Japan,9,78560,Sedan,No,Hybrid,2.5,No,Automatic,Front,Left,4-5,12
16308,South Korea,5,209744,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
13799,Japan,7,182000,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Right,4-5,6
17249,Japan,7,80000,Sedan,No,Hybrid,1.8,No,Automatic,Front,Left,4-5,8
5959,Japan,12,123000,Sedan,No,Petrol,2.4,No,Automatic,Front,Left,4-5,10
24327,,8,98895,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
16935,Germany,18,210000,Sedan,Yes,Petrol,3.2,No,Tiptronic,Rear,Left,4-5,12
36219,,7,108105,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
32929,USA,5,57600,Jeep,No,Petrol,2.4,No,Tiptronic,Front,Left,4-5,12
27924,South Korea,7,174485,Minivan,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
13485,Japan,10,152000,Hatchback,No,Petrol,1.5,No,Variator,Front,Right,4-5,6
31361,Japan,6,156800,Sedan,No,Petrol,2.5,No,Automatic,Front,Left,4-5,8
24775,Germany,8,227902,Jeep,Yes,Petrol,3.0,No,Automatic,4X4,Left,4-5,0
23834,Japan,10,109000,Sedan,Yes,Hybrid,2.5,No,Automatic,Front,Left,4-5,6
15681,Japan,7,101101,Hatchback,No,Hybrid,1.5,No,Tiptronic,Front,Left,4-5,8
8467,Japan,11,192000,Hatchback,Yes,Hybrid,1.8,No,Tiptronic,Front,Left,4-5,12
20855,Japan,4,18942,Hatchback,Yes,Petrol,1.8,No,Automatic,Front,Left,4-5,8
7000,Japan,9,83000,Hatchback,No,Petrol,1.0,No,Automatic,Front,Right,4-5,2
44843,South Korea,5,110846,Universal,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
17876,USA,7,93669,Sedan,No,Petrol,2.0,Yes,Automatic,Front,Left,4-5,8
27946,South Korea,5,55446,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
25716,Germany,12,18300,Minivan,Yes,Diesel,3.0,Yes,Automatic,Rear,Left,4-5,12
17876,Germany,8,78000,Coupe,Yes,Petrol,2.5,No,Tiptronic,Front,Left,2-3,8
10036,Japan,6,109000,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Left,4-5,8
8500,Germany,13,11111,Hatchback,No,Petrol,1.6,No,Automatic,Rear,Right,4-5,6
40224,South Korea,5,105311,Jeep,Yes,Diesel,1.7,No,Automatic,Front,Left,4-5,4
7840,France,13,230000,Universal,No,Diesel,1.5,Yes,Manual,Front,Left,4-5,4
7056,Japan,15,190000,Sedan,No,Petrol,1.5,No,Automatic,Front,Right,4-5,0
19130,Japan,9,75000,Sedan,Yes,Petrol,2.5,No,Tiptronic,Front,Left,4-5,10
10976,Japan,13,148000,Sedan,No,Petrol,2.5,No,Automatic,Rear,Right,4-5,6
7683,Japan,21,232100,Jeep,No,Petrol,2.0,No,Automatic,4X4,Left,4-5,2
3450,USA,4,46261,Sedan,Yes,Petrol,1.4,No,Automatic,Front,Left,4-5,12
21253,Japan,6,81200,Hatchback,Yes,Hybrid,1.5,No,Automatic,Front,Left,4-5,4
18033,South Korea,6,35336,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
35908,USA,6,61297,Jeep,Yes,Diesel,2.2,No,Automatic,Front,Left,4-5,4
13172,Japan,11,180800,Hatchback,No,Petrol,1.5,No,Tiptronic,Front,Left,4-5,8
17876,Japan,9,125000,Sedan,Yes,Petrol,2.5,No,Variator,Front,Left,4-5,12
8467,Japan,5,70066,Sedan,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,12
14740,South Korea,9,214400,Hatchback,No,Petrol,1.6,No,Tiptronic,Front,Left,4-5,10
38445,South Korea,6,70745,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
3293,Japan,11,128992,Sedan,Yes,Petrol,2.5,No,Automatic,4X4,Left,4-5,12
16621,USA,8,145000,Sedan,Yes,Hybrid,2.0,No,Tiptronic,Front,Left,4-5,8
24920,,10,130484,Jeep,Yes,Diesel,2.7,No,Automatic,Front,Left,4-5,4
15053,South Korea,7,75200,Sedan,Yes,Petrol,2.4,Yes,Automatic,Front,Left,4-5,12
13799,South Korea,11,77251,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
9408,USA,14,211000,Goods Wagon,No,Diesel,1.8,No,Manual,Front,Left,4-5,4
16621,Japan,20,158000,Minivan,No,Petrol,3.0,No,Automatic,4X4,Right,4-5,4
11917,Germany,15,290000,Hatchback,No,Diesel,1.9,Yes,Manual,Front,Left,4-5,4
14740,USA,7,135313,Hatchback,No,Petrol,2.0,No,Automatic,Front,Left,4-5,6
34497,Japan,6,33000,Sedan,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,12
11604,Germany,11,167000,Hatchback,No,Diesel,1.9,Yes,Tiptronic,Front,Left,4-5,4
19416,,10,124228,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
9000,Germany,8,52000,Hatchback,No,Petrol,1.0,No,Tiptronic,Front,Left,4-5,4
2509,Japan,11,256966,Jeep,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,12
13739,USA,10,112000,Sedan,Yes,Petrol,3.5,No,Automatic,Front,Left,4-5,4
40769,USA,6,150000,Coupe,No,Petrol,3.7,No,Automatic,Rear,Left,2-3,8
9095,Germany,13,219000,Hatchback,No,Diesel,1.7,Yes,Manual,Front,Left,4-5,4
18362,Japan,9,99949,Hatchback,Yes,Petrol,1.5,No,Automatic,Front,Left,4-5,4
21181,South Korea,10,79570,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
8000,Japan,9,47000,Hatchback,Yes,Hybrid,1.5,No,Automatic,Front,Right,4-5,6
42337,Germany,5,41000,Sedan,Yes,Petrol,2.0,Yes,Automatic,Rear,Left,4-5,12
26814,South Korea,5,33371,Jeep,Yes,Petrol,2.0,Yes,Automatic,Front,Left,4-5,10
10349,Germany,7,70000,Sedan,Yes,Petrol,1.8,Yes,Automatic,Front,Left,4-5,12
35269,,4,77721,Jeep,Yes,Diesel,1.6,No,Automatic,Front,Left,4-5,4
15367,Germany,17,186000,Jeep,Yes,Petrol,3.7,No,Tiptronic,4X4,Left,4-5,12
25089,Japan,8,160000,Hatchback,No,Hybrid,1.8,No,Automatic,Front,Left,4-5,12
14113,USA,8,120000,Sedan,No,Petrol,1.4,Yes,Automatic,Front,Left,4-5,12
14740,Japan,11,88000,Hatchback,No,Hybrid,1.3,No,Automatic,Front,Left,4-5,0
8781,USA,7,146098,Jeep,Yes,Diesel,3.0,No,Automatic,4X4,Left,4-5,0
12074,USA,10,109729,Sedan,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,4
7840,Germany,22,253000,Hatchback,No,Petrol,1.8,No,Manual,Front,Left,4-5,4
16308,South Korea,9,195200,Sedan,Yes,Petrol,1.8,No,Automatic,Front,Left,4-5,12
12570,USA,11,112720,Sedan,Yes,Petrol,1.8,No,Automatic,Front,Left,4-5,4
1882,Germany,7,146395,Sedan,Yes,Petrol,3.5,No,Automatic,Rear,Left,4-5,12
43278,Germany,8,74000,Jeep,Yes,Petrol,3.0,Yes,Tiptronic,4X4,Left,4-5,12
24458,Germany,14,249000,Microbus,No,Diesel,2.2,Yes,Manual,Rear,Left,4-5,2
20385,Japan,4,27000,Hatchback,No,Petrol,1.8,No,Tiptronic,Front,Left,4-5,12
16308,Germany,13,13522,Sedan,Yes,Petrol,2.0,Yes,Manual,Front,Left,4-5,10
14426,Japan,8,98000,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Right,4-5,8
14113,USA,8,100000,Hatchback,No,Hybrid,2.0,No,Variator,Front,Left,4-5,12
46414,Japan,5,56000,Jeep,No,Petrol,2.5,No,Tiptronic,4X4,Left,4-5,8
10976,South Korea,5,140000,Hatchback,No,Petrol,1.2,No,Manual,Front,Left,4-5,2
18189,Japan,8,134000,Hatchback,Yes,Petrol,2.0,No,Variator,4X4,Left,4-5,16
13172,USA,11,114000,Hatchback,No,Petrol,2.0,No,Variator,Front,Left,4-5,8
7213,France,14,150000,Goods Wagon,No,Diesel,1.5,Yes,Manual,Front,Left,2-3,2
10663,Japan,17,190000,Jeep,Yes,Cng,2.0,No,Automatic,4X4,Left,4-5,4
6899,Japan,18,192000,Hatchback,No,Petrol,2.0,No,Automatic,Front,Left,4-5,2
16621,Japan,10,250000,Sedan,Yes,Hybrid,1.5,No,Automatic,Front,Left,4-5,10
13328,Japan,10,103000,Hatchback,No,Hybrid,1.8,No,Automatic,Front,Left,4-5,0
10349,Germany,20,255000,Sedan,No,Diesel,2.2,Yes,Manual,Rear,Left,4-5,6
11368,South Korea,14,151382,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
43905,Germany,8,85000,Sedan,Yes,Diesel,2.0,Yes,Tiptronic,Rear,Left,4-5,8
10663,Germany,17,108000,Hatchback,No,Diesel,1.3,Yes,Tiptronic,Front,Left,4-5,6
39201,,5,51787,Jeep,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
11886,South Korea,10,113660,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
14269,Japan,10,80000,Hatchback,No,Petrol,1.5,No,Automatic,Front,Left,4-5,8
13328,Germany,4,44642,Jeep,Yes,Petrol,3.0,No,Automatic,4X4,Left,4-5,0
17562,Japan,8,67224,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Left,4-5,8
17249,Japan,10,95000,Jeep,No,Petrol,2.0,No,Tiptronic,Front,Left,4-5,8
21953,Japan,5,50400,Hatchback,No,Petrol,1.5,No,Variator,Front,Left,4-5,12
15053,USA,7,70222,Sedan,No,Petrol,1.4,No,Tiptronic,Front,Left,4-5,10
5331,Japan,11,319301,Hatchback,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,12
20005,South Korea,10,126100,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
1333,USA,11,114963,Sedan,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,12
7213,Japan,18,240000,Sedan,No,Petrol,1.5,No,Tiptronic,Front,Right,4-5,4
31361,Japan,4,55000,Sedan,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,12
15053,South Korea,7,71000,Sedan,Yes,Petrol,2.4,No,Automatic,Front,Left,4-5,0
19757,Japan,11,109356,Hatchback,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,12
7213,Japan,17,222222,Hatchback,Yes,Petrol,1.5,No,Variator,Front,Right,4-5,2
21953,Japan,8,94200,Sedan,No,Hybrid,2.5,No,Automatic,Front,Left,4-5,8
20385,South Korea,15,88000,Jeep,Yes,Diesel,2.2,No,Tiptronic,4X4,Left,4-5,8
16308,Japan,7,96000,Sedan,No,Petrol,2.5,No,Tiptronic,Front,Left,4-5,10
15681,Japan,17,224000,Jeep,Yes,Petrol,3.5,No,Tiptronic,4X4,Left,4-5,6
8781,Germany,21,150000,Sedan,Yes,Lpg,2.0,No,Automatic,Rear,Left,>5,6
4077,Germany,21,270000,Hatchback,No,Cng,1.6,No,Manual,Front,Left,4-5,8
15681,Japan,11,162000,Sedan,No,Hybrid,1.8,No,Automatic,Front,Left,4-5,8
20385,South Korea,9,82260,Sedan,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
15367,Germany,15,216000,Sedan,Yes,Petrol,2.5,No,Manual,Rear,Left,4-5,6
15053,South Korea,6,314523,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
4704,Japan,21,220000,Goods Wagon,Yes,Diesel,2.3,No,Manual,Rear,Left,4-5,6
7213,Germany,20,230000,Sedan,No,Petrol,2.5,No,Manual,Rear,Left,4-5,8
45473,Japan,4,80000,Pickup,No,Petrol,2.4,No,Manual,4X4,Left,4-5,12
19130,Japan,15,193840,Jeep,No,Petrol,2.4,No,Automatic,Front,Left,4-5,12
4328,USA,12,171138,Sedan,Yes,Petrol,1.2,No,Automatic,Front,Left,4-5,4
15053,South Korea,7,102400,Sedan,Yes,Hybrid,2.4,No,Automatic,Front,Left,4-5,12
3450,Japan,8,186349,Jeep,Yes,Petrol,2.7,No,Automatic,4X4,Left,4-5,12
11447,USA,10,139200,Hatchback,No,Petrol,1.3,No,Manual,Front,Left,4-5,8
42337,Japan,4,37000,Jeep,Yes,Petrol,2.5,No,Automatic,4X4,Left,4-5,12
10976,Japan,10,230400,Sedan,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,10
28909,South Korea,7,83500,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
6115,Japan,8,152400,Sedan,Yes,Hybrid,2.5,No,Automatic,Front,Left,4-5,12
25000,Japan,9,276800,Sedan,No,Petrol,2.5,No,Tiptronic,Front,Left,4-5,10
18503,Japan,9,160000,Hatchback,No,Petrol,1.8,No,Variator,Front,Left,4-5,8
29793,Germany,12,245000,Jeep,Yes,Diesel,3.2,Yes,Automatic,4X4,Left,4-5,0
26491,Japan,8,69500,Hatchback,Yes,Hybrid,1.5,No,Automatic,Front,Left,4-5,4
28225,Germany,10,200000,Sedan,Yes,Petrol,3.5,Yes,Tiptronic,Rear,Left,4-5,6
5175,Germany,7,107003,Coupe,Yes,Petrol,2.0,No,Automatic,4X4,Left,2-3,12
2822,USA,6,105403,Sedan,Yes,Petrol,2.4,No,Automatic,Front,Left,4-5,12
15681,Germany,17,205000,Jeep,Yes,Petrol,3.0,No,Tiptronic,4X4,Left,4-5,6
44533,Japan,4,71500,Sedan,Yes,Petrol,2.5,No,Tiptronic,Front,Left,4-5,12
6899,Germany,18,179000,Sedan,No,Petrol,2.0,No,Manual,Front,Left,4-5,8
17249,South Korea,10,153321,Sedan,No,Hybrid,2.4,No,Tiptronic,Front,Left,4-5,8
6899,USA,19,99000,Hatchback,No,Petrol,2.0,No,Tiptronic,Front,Right,4-5,4
8311,Japan,11,101000,Universal,No,Petrol,0.6,No,Manual,4X4,Right,2-3,2
15323,South Korea,11,170341,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
25089,Germany,8,328000,Microbus,Yes,Diesel,3.0,Yes,Tiptronic,Rear,Left,4-5,6
15681,Germany,19,306089,Sedan,Yes,Diesel,2.7,Yes,Tiptronic,Rear,Left,4-5,12
24148,South Korea,7,42000,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
17562,Japan,13,78490,Sedan,Yes,Hybrid,2.4,No,Tiptronic,Front,Left,4-5,12
3900,Japan,22,68000,Minivan,No,Petrol,2.3,No,Automatic,Front,Right,4-5,4
5018,Germany,20,25000,Sedan,Yes,Cng,2.8,No,Tiptronic,Front,Left,4-5,8
45473,Japan,10,112000,Jeep,Yes,Petrol,3.5,No,Tiptronic,4X4,Left,4-5,10
9252,Japan,9,144000,Hatchback,No,Hybrid,1.5,No,Variator,Front,Right,4-5,0
12231,USA,19,205000,Microbus,No,Diesel,2.0,Yes,Manual,Front,Left,4-5,2
27654,South Korea,6,33355,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
20385,Germany,17,230000,Jeep,Yes,Diesel,3.0,Yes,Tiptronic,4X4,Left,>5,6
18817,USA,7,141752,Sedan,Yes,Petrol,2.0,No,Automatic,4X4,Left,4-5,0
20385,Japan,8,100000,Hatchback,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,11
4234,South Korea,9,208627,Sedan,Yes,Hybrid,2.4,No,Automatic,Front,Left,4-5,0
45342,,6,106055,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
14113,Japan,11,145000,Sedan,Yes,Petrol,2.4,No,Variator,4X4,Left,4-5,8
37633,Germany,8,155000,Sedan,Yes,Petrol,3.0,Yes,Tiptronic,Rear,Left,4-5,14
8781,Japan,21,115000,Jeep,No,Petrol,2.0,No,Automatic,Rear,Left,4-5,2
18817,South Korea,7,132000,Sedan,No,Hybrid,2.4,No,Tiptronic,Front,Left,4-5,10
36733,South Korea,6,170000,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
11917,Japan,9,180000,Hatchback,No,Hybrid,1.8,No,Automatic,Front,Left,4-5,10
17562,South Korea,9,122000,Sedan,No,Petrol,1.8,No,Tiptronic,Front,Left,4-5,8
12544,Japan,9,81000,Hatchback,No,Hybrid,1.3,No,Automatic,Front,Right,4-5,8
11604,Japan,9,149000,Sedan,Yes,Petrol,2.5,No,Tiptronic,Front,Left,4-5,12
25089,Japan,6,124382,Hatchback,Yes,Petrol,1.5,No,Automatic,Front,Left,4-5,4
23521,Germany,16,300000,Microbus,No,Diesel,2.2,No,Manual,Rear,Left,4-5,2
21953,Japan,9,208000,Hatchback,Yes,Hybrid,1.8,No,Variator,Front,Left,4-5,12
13172,Germany,16,171531,Jeep,Yes,Petrol,3.5,No,Tiptronic,4X4,Left,4-5,6
26657,Germany,8,95000,Jeep,Yes,Petrol,2.0,Yes,Tiptronic,Front,Left,4-5,8
16935,South Korea,12,165302,Minivan,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
27065,South Korea,11,102138,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
20200,USA,8,105000,Sedan,Yes,Plug-In Hybrid,2.0,No,Automatic,Front,Left,4-5,8
8500,Japan,17,250000,Jeep,No,Cng,3.0,No,Automatic,4X4,Left,4-5,4
39201,South Korea,5,182821,Universal,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
12858,South Korea,8,52668,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
37633,Germany,7,95000,Jeep,Yes,Petrol,2.0,Yes,Tiptronic,4X4,Left,4-5,12
18346,USA,5,91380,Sedan,No,Petrol,1.5,Yes,Automatic,Front,Left,4-5,8
36065,Germany,11,165000,Jeep,Yes,Petrol,3.0,Yes,Tiptronic,4X4,Left,4-5,12
4704,South Korea,12,112282,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
8781,USA,5,194974,Sedan,Yes,Hybrid,2.0,No,Automatic,Front,Left,4-5,0
5488,Germany,20,147000,Hatchback,Yes,Petrol,1.9,No,Tiptronic,Front,Right,4-5,4
7213,USA,17,177087,Sedan,No,Diesel,1.8,Yes,Manual,Front,Left,4-5,6
6272,Japan,18,10270,Minivan,No,Petrol,1.8,No,Automatic,Front,Right,4-5,2
20385,Japan,9,85000,Sedan,Yes,Petrol,2.5,No,Tiptronic,Front,Left,4-5,12
13799,Czechia,12,120000,Hatchback,No,Diesel,1.4,Yes,Manual,Front,Left,4-5,6
14740,Japan,11,200000,Sedan,No,Hybrid,1.8,No,Automatic,Front,Left,4-5,4
12544,USA,7,147995,Hatchback,No,Petrol,2.0,No,Automatic,Front,Left,4-5,0
12980,South Korea,9,187500,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
11290,Japan,13,123000,Jeep,No,Petrol,2.0,No,Automatic,4X4,Left,4-5,6
19444,Japan,3,40272,Jeep,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,12
24775,Japan,10,138000,Sedan,Yes,Petrol,2.5,No,Tiptronic,Rear,Left,4-5,10
37163,South Korea,8,42857,Jeep,Yes,Diesel,2.2,No,Automatic,Front,Left,4-5,4
8467,Japan,13,150000,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Left,4-5,6
15053,Japan,8,140000,Sedan,No,Hybrid,1.5,No,Automatic,Front,Right,4-5,2
19444,South Korea,5,82000,Sedan,No,Petrol,2.4,No,Tiptronic,4X4,Left,4-5,12
3763,South Korea,12,91930,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
16465,Germany,13,97800,Sedan,Yes,Petrol,3.0,Yes,Manual,Rear,Left,4-5,8
21639,South Korea,8,127200,Sedan,No,Hybrid,2.4,No,Tiptronic,Front,Left,4-5,12
18817,Japan,8,108800,Hatchback,No,Hybrid,1.5,No,Automatic,Front,Left,4-5,6
30238,,12,116092,Jeep,Yes,Diesel,2.7,No,Automatic,Front,Left,4-5,4
3763,Japan,5,58328,Sedan,Yes,Petrol,2.0,No,Automatic,Rear,Left,4-5,12
24775,Japan,13,235200,Jeep,Yes,Hybrid,3.3,No,Automatic,4X4,Left,4-5,12
7056,South Korea,11,116346,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
21950,Japan,7,92000,Coupe,No,Petrol,2.5,No,Tiptronic,Front,Left,2-3,6
29087,USA,5,50509,Jeep,Yes,Diesel,1.6,No,Automatic,Front,Left,4-5,4
12112,USA,9,130000,Sedan,Yes,Petrol,1.8,No,Automatic,Front,Left,4-5,4
15681,USA,7,135657,Hatchback,No,Hybrid,2.0,No,Automatic,Front,Left,4-5,12
15681,South Korea,5,286095,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
2509,USA,22,215064,Sedan,No,Petrol,2.7,No,Automatic,Front,Left,4-5,5
11851,South Korea,13,200000,Universal,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
5896,South Korea,14,160487,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
39750,,5,68942,Jeep,Yes,Diesel,1.6,No,Automatic,Front,Left,4-5,4
31361,Japan,9,52000,Hatchback,Yes,Petrol,3.3,No,Automatic,4X4,Left,4-5,2
25402,Japan,13,270432,Jeep,Yes,Hybrid,3.3,No,Automatic,4X4,Left,4-5,8
9408,Germany,18,152000,Goods Wagon,No,Diesel,1.7,No,Manual,Front,Left,4-5,2
27284,Germany,5,73856,Jeep,Yes,Hybrid,2.0,No,Automatic,4X4,Left,4-5,12
37633,Japan,6,166000,Sedan,Yes,Hybrid,2.5,No,Variator,Front,Left,4-5,0
16621,Japan,16,145000,Jeep,Yes,Petrol,2.0,Yes,Manual,4X4,Right,4-5,4
11760,Japan,16,145000,Minivan,Yes,Petrol,2.4,No,Tiptronic,4X4,Right,4-5,6
24148,Japan,9,262400,Hatchback,Yes,Plug-In Hybrid,1.8,No,Automatic,Front,Left,4-5,12
8311,Japan,19,240000,Jeep,No,Cng,2.4,No,Tiptronic,Front,Left,4-5,4
29144,South Korea,5,42765,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
22266,Germany,12,198400,Sedan,Yes,Petrol,3.0,Yes,Tiptronic,Rear,Left,4-5,10
24148,Japan,9,90600,Sedan,No,Hybrid,2.5,No,Variator,Front,Left,4-5,6
15053,South Korea,12,176878,Minivan,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
3293,Japan,4,134571,Sedan,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,12
41629,South Korea,4,129841,Universal,Yes,Diesel,2.5,No,Automatic,Front,Left,4-5,4
11917,Japan,15,200000,Sedan,No,Lpg,1.6,No,Automatic,Front,Left,4-5,2
3293,Japan,10,229461,Coupe,Yes,Hybrid,1.8,No,Automatic,Front,Left,4-5,12
19384,South Korea,10,127983,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
4704,Japan,19,200000,Sedan,No,Petrol,1.4,No,Automatic,4X4,Right,4-5,2
13172,Japan,5,151443,Sedan,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,12
19757,South Korea,6,76800,Sedan,No,Petrol,1.8,No,Tiptronic,Front,Left,4-5,12
20385,Japan,5,122918,Jeep,No,Petrol,2.5,No,Automatic,Front,Left,4-5,8
35438,South Korea,5,144000,Sedan,Yes,Hybrid,2.0,No,Tiptronic,Front,Left,4-5,0
31047,Japan,7,99200,Jeep,Yes,Hybrid,2.0,No,Tiptronic,4X4,Left,4-5,12
4234,Germany,9,307072,Jeep,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,12
1176,Japan,10,200960,Jeep,Yes,Petrol,2.4,No,Automatic,Front,Left,4-5,12
20300,USA,8,155300,Sedan,No,Petrol,1.6,Yes,Automatic,Front,Left,4-5,10
37633,Germany,11,69000,Jeep,Yes,Diesel,3.0,Yes,Tiptronic,4X4,Left,4-5,12
42987,South Korea,4,85532,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
42692,,5,24846,Jeep,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
37476,South Korea,5,24526,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
7997,Germany,17,135000,Minivan,No,Petrol,2.0,No,Tiptronic,Front,Right,4-5,8
3293,USA,3,71194,Sedan,Yes,Petrol,3.6,No,Automatic,Front,Left,4-5,12
15681,USA,5,107200,Sedan,No,Petrol,1.4,Yes,Automatic,Rear,Left,4-5,6
27654,South Korea,6,11261,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
14166,South Korea,8,206088,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
14426,South Korea,6,64032,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
12231,South Korea,6,216070,Sedan,Yes,Lpg,2.0,No,Automatic,Front,Left,4-5,4
10349,Germany,20,195330,Sedan,Yes,Diesel,3.2,Yes,Tiptronic,Rear,Left,4-5,6
2195,Japan,7,328282,Sedan,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,12
46414,Germany,7,57755,Jeep,Yes,Diesel,3.0,No,Automatic,4X4,Left,4-5,6
19757,South Korea,7,96000,Coupe,Yes,Petrol,1.6,Yes,Manual,Front,Left,2-3,6
20883,South Korea,8,126655,Sedan,Yes,Petrol,2.0,No,Automatic,Front,Left,4-5,4
8938,Germany,11,256914,Sedan,Yes,Diesel,3.5,No,Automatic,4X4,Left,4-5,12
29793,Japan,6,85000,Sedan,Yes,Hybrid,2.5,No,Variator,Front,Left,4-5,10
18817,France,11,190000,Hatchback,No,Diesel,1.5,No,Automatic,Front,Left,4-5,8
11917,Japan,13,95000,Hatchback,Yes,Petrol,1.5,No,Variator,Front,Right,4-5,4
28225,USA,5,70500,Sedan,No,Petrol,2.5,No,Automatic,Front,Left,4-5,8
32302,South Korea,9,122000,Sedan,Yes,Petrol,3.0,No,Automatic,Front,Left,4-5,12
15994,USA,6,163711,Sedan,Yes,Petrol,1.5,Yes,Automatic,Front,Left,4-5,12
29075,,8,169027,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
22894,Germany,6,79080,Jeep,Yes,Diesel,3.5,No,Automatic,4X4,Left,4-5,12
5802,South Korea,12,107125,Sedan,Yes,Petrol,1.6,No,Automatic,Front,Left,4-5,4
9408,Japan,12,107000,Jeep,No,Petrol,2.0,No,Automatic,4X4,Left,4-5,8
14740,Japan,10,208000,Sedan,Yes,Petrol,2.5,No,Tiptronic,4X4,Left,4-5,10
14583,Japan,11,208000,Sedan,No,Hybrid,1.8,No,Variator,Front,Left,4-5,6
41553,South Korea,5,145339,Jeep,Yes,Diesel,2.0,No,Automatic,Front,Left,4-5,4
2744,Japan,10,266819,Sedan,Yes,Petrol,2.5,No,Automatic,Front,Left,4-5,12
34497,Germany,9,124000,Sedan,Yes,Petrol,3.0,Yes,Tiptronic,4X4,Left,4-5,16
20385,Japan,8,102000,Sedan,Yes,Petrol,2.5,No,Tiptronic,Front,Left,4-5,10
